year,fee_monthly,year_hh_inc,facility,age_group,reg_schl,daily_hours,first_sib_disc,second_sib_disc,gross_net_income,sib_fee_high_paid,months,Income Table (Y/N),fee exempt (age),fee exempt (year),otherstipulations,pov_sub(Y/N),kreis_city,elig_voters,voter_rate,num_votes,cdurt,spdrt,grnrt,linkrt,fdprt,afdrt,otherrt,regional_schlüssel,ausbthrt_total,ausbrth15_20,ausbrth21_25,ausbrth26_30,ausbrth31_35,ausbrth36_40,ausbrth41_45,ausbrth46_50,deubthrt_total,deubrth15_20,deubrth21_25,deubrth26_30,deubrth31_35,deubrth36_40,deubrth41_45,deubrth46_50,fee_per_inc
2015,0.0,12271.0,,2,53150000000,9.0,1.0,1.0,7.0,Y,,Y,U2 U3 Ü3,,,Y,      Köln Kreisfreie Stadt,727630.0,74.15,535793.0,3.3799389988108866,3.804064679884272,7.228284845091704,10.168972650837935,9.97696590507048,,14.925427600423422,5315000,0.05612660858444569,0.025793946622931267,0.08329262335124572,0.19591959195919592,0.32151007987828073,0.04569971560262824,0.0032901719380174057,0.22641509433962265,0.038908558399911024,0.021947751910431846,0.017217759511800237,0.025063789070805868,0.027777777777777776,0.005125123709882652,0.00036987720076934457,0.012280907438888563,0.0
2015,0.0,12271.0,,>3,53150000000,5.0,1.0,1.0,7.0,Y,,Y,U2 U3 Ü3,,,Y,      Köln Kreisfreie Stadt,727630.0,74.15,535793.0,3.3799389988108866,3.804064679884272,7.228284845091704,10.168972650837935,9.97696590507048,,14.925427600423422,5315000,0.05612660858444569,0.025793946622931267,0.08329262335124572,0.19591959195919592,0.32151007987828073,0.04569971560262824,0.0032901719380174057,0.22641509433962265,0.038908558399911024,0.021947751910431846,0.017217759511800237,0.025063789070805868,0.027777777777777776,0.005125123709882652,0.00036987720076934457,0.012280907438888563,0.0
2015,0.0,12271.0,,>3,53150000000,7.0,1.0,1.0,7.0,Y,,Y,U2 U3 Ü3,,,Y,      Köln Kreisfreie Stadt,727630.0,74.15,535793.0,3.3799389988108866,3.804064679884272,7.228284845091704,10.168972650837935,9.97696590507048,,14.925427600423422,5315000,0.05612660858444569,0.025793946622931267,0.08329262335124572,0.19591959195919592,0.32151007987828073,0.04569971560262824,0.0032901719380174057,0.22641509433962265,0.038908558399911024,0.021947751910431846,0.017217759511800237,0.025063789070805868,0.027777777777777776,0.005125123709882652,0.00036987720076934457,0.012280907438888563,0.0
2015,0.0,12271.0,,>3,53150000000,9.0,1.0,1.0,7.0,Y,,Y,U2 U3 Ü3,,,Y,      Köln Kreisfreie Stadt,727630.0,74.15,535793.0,3.3799389988108866,3.804064679884272,7.228284845091704,10.168972650837935,9.97696590507048,,14.925427600423422,5315000,0.05612660858444569,0.025793946622931267,0.08329262335124572,0.19591959195919592,0.32151007987828073,0.04569971560262824,0.0032901719380174057,0.22641509433962265,0.038908558399911024,0.021947751910431846,0.017217759511800237,0.025063789070805868,0.027777777777777776,0.005125123709882652,0.00036987720076934457,0.012280907438888563,0.0
2015,0.0,19500.0,,<2,53160000000,5.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,<2,53160000000,7.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,<2,53160000000,9.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,2,53160000000,5.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,2,53160000000,7.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,2,53160000000,9.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,>2,53160000000,5.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,>2,53160000000,7.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
2015,0.0,19500.0,,>2,53160000000,9.0,1.0,1.0,8.0,Y,12,Y,U2U3 Ü3,,,Y,      Leverkusen Kreisfreie Stadt,117286.5,73.6,85383.0,2.8498998664886517,3.3697608335306652,13.648177749360613,15.021639690358903,10.91365757014124,,14.58665755530879,5316000,0.06943661971830986,0.22290076335877865,0.20170454545454544,0.35813492063492064,0.2902973395931143,0.030973451327433624,0.0008613264427217916,0.13539445628997868,0.04078694817658349,0.0062189054726368145,0.026239067055393587,0.04075877980005127,0.03784648187633263,0.0044956448440573215,0.00024096385542168682,0.00847035376183358,0.0
